 50435/2000000: episode: 68, duration: 15.583s, episode steps: 687, steps per second:  44, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.006000, mae: 0.026522, mean_q: 0.024521, mean_eps: 0.954804
 1899990/2000000: episode: 2391, duration: 17.956s, episode steps: 809, steps per second:  45, episode reward: 20.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.455 [0.000, 5.000],  loss: 0.016552, mae: 3.006110, mean_q: 3.623297, mean_eps: 0.100000
 1901019/2000000: episode: 2392, duration: 23.605s, episode steps: 1029, steps per second:  44, episode reward: 25.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.953 [0.000, 5.000],  loss: 0.018954, mae: 3.030653, mean_q: 3.655682, mean_eps: 0.100000
 1901699/2000000: episode: 2393, duration: 16.721s, episode steps: 680, steps per second:  41, episode reward: 21.000, mean reward:  0.031 [ 0.000,  1.000], mean action: 2.238 [0.000, 5.000],  loss: 0.019094, mae: 3.015941, mean_q: 3.635070, mean_eps: 0.100000
 1902335/2000000: episode: 2394, duration: 14.861s, episode steps: 636, steps per second:  43, episode reward: 16.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.640 [0.000, 5.000],  loss: 0.015722, mae: 3.018110, mean_q: 3.641134, mean_eps: 0.100000
 1903473/2000000: episode: 2395, duration: 28.328s, episode steps: 1138, steps per second:  40, episode reward: 23.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.632 [0.000, 5.000],  loss: 0.017206, mae: 3.038444, mean_q: 3.664421, mean_eps: 0.100000
 1904111/2000000: episode: 2396, duration: 14.430s, episode steps: 638, steps per second:  44, episode reward: 15.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.436 [0.000, 5.000],  loss: 0.018638, mae: 3.031499, mean_q: 3.656920, mean_eps: 0.100000
 1904600/2000000: episode: 2397, duration: 10.839s, episode steps: 489, steps per second:  45, episode reward:  8.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.720 [0.000, 5.000],  loss: 0.018438, mae: 3.017034, mean_q: 3.639052, mean_eps: 0.100000
 1905689/2000000: episode: 2398, duration: 26.264s, episode steps: 1089, steps per second:  41, episode reward: 18.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.632 [0.000, 5.000],  loss: 0.017029, mae: 3.012916, mean_q: 3.633946, mean_eps: 0.100000
 1906224/2000000: episode: 2399, duration: 13.384s, episode steps: 535, steps per second:  40, episode reward: 10.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.850 [0.000, 5.000],  loss: 0.018330, mae: 3.022150, mean_q: 3.643083, mean_eps: 0.100000
 1907156/2000000: episode: 2400, duration: 21.230s, episode steps: 932, steps per second:  44, episode reward: 25.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.195 [0.000, 5.000],  loss: 0.015633, mae: 3.023115, mean_q: 3.646545, mean_eps: 0.100000
 1908323/2000000: episode: 2401, duration: 29.016s, episode steps: 1167, steps per second:  40, episode reward: 30.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 1.996 [0.000, 5.000],  loss: 0.018439, mae: 3.018548, mean_q: 3.638308, mean_eps: 0.100000
 1909434/2000000: episode: 2402, duration: 28.039s, episode steps: 1111, steps per second:  40, episode reward: 21.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.540 [0.000, 5.000],  loss: 0.016589, mae: 3.004685, mean_q: 3.623366, mean_eps: 0.100000
 1910438/2000000: episode: 2403, duration: 25.637s, episode steps: 1004, steps per second:  39, episode reward: 22.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.404 [0.000, 5.000],  loss: 0.015531, mae: 3.037363, mean_q: 3.661939, mean_eps: 0.100000
 1911101/2000000: episode: 2404, duration: 17.277s, episode steps: 663, steps per second:  38, episode reward: 13.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 3.249 [0.000, 5.000],  loss: 0.017683, mae: 3.034523, mean_q: 3.661704, mean_eps: 0.100000
 1911970/2000000: episode: 2405, duration: 20.155s, episode steps: 869, steps per second:  43, episode reward: 21.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.779 [0.000, 5.000],  loss: 0.014651, mae: 3.031060, mean_q: 3.654133, mean_eps: 0.100000
 1912366/2000000: episode: 2406, duration: 9.866s, episode steps: 396, steps per second:  40, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.626 [0.000, 5.000],  loss: 0.015046, mae: 3.036628, mean_q: 3.661069, mean_eps: 0.100000
 1913086/2000000: episode: 2407, duration: 16.598s, episode steps: 720, steps per second:  43, episode reward: 21.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.324 [0.000, 5.000],  loss: 0.017763, mae: 3.012987, mean_q: 3.631177, mean_eps: 0.100000
 1913659/2000000: episode: 2408, duration: 14.448s, episode steps: 573, steps per second:  40, episode reward: 13.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.681 [0.000, 5.000],  loss: 0.017925, mae: 3.035012, mean_q: 3.661374, mean_eps: 0.100000
 1915148/2000000: episode: 2409, duration: 34.618s, episode steps: 1489, steps per second:  43, episode reward: 34.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.509 [0.000, 5.000],  loss: 0.018348, mae: 3.022464, mean_q: 3.643273, mean_eps: 0.100000
 1916068/2000000: episode: 2410, duration: 23.308s, episode steps: 920, steps per second:  39, episode reward: 28.000, mean reward:  0.030 [ 0.000,  1.000], mean action: 2.355 [0.000, 5.000],  loss: 0.015758, mae: 3.027787, mean_q: 3.652578, mean_eps: 0.100000
 1916964/2000000: episode: 2411, duration: 20.682s, episode steps: 896, steps per second:  43, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.748 [0.000, 5.000],  loss: 0.016355, mae: 3.019216, mean_q: 3.641971, mean_eps: 0.100000
 1917851/2000000: episode: 2412, duration: 19.972s, episode steps: 887, steps per second:  44, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.708 [0.000, 5.000],  loss: 0.019557, mae: 3.021642, mean_q: 3.644342, mean_eps: 0.100000
 1918513/2000000: episode: 2413, duration: 14.972s, episode steps: 662, steps per second:  44, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.607 [0.000, 5.000],  loss: 0.019997, mae: 3.014524, mean_q: 3.634626, mean_eps: 0.100000
 1919695/2000000: episode: 2414, duration: 24.492s, episode steps: 1182, steps per second:  48, episode reward: 31.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.464 [0.000, 5.000],  loss: 0.019770, mae: 3.019202, mean_q: 3.639527, mean_eps: 0.100000
 1920418/2000000: episode: 2415, duration: 16.596s, episode steps: 723, steps per second:  44, episode reward: 18.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.746 [0.000, 5.000],  loss: 0.015739, mae: 3.017029, mean_q: 3.638554, mean_eps: 0.100000
 1921258/2000000: episode: 2416, duration: 18.828s, episode steps: 840, steps per second:  45, episode reward: 19.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.857 [0.000, 5.000],  loss: 0.016749, mae: 2.983235, mean_q: 3.596638, mean_eps: 0.100000
 1921939/2000000: episode: 2417, duration: 15.472s, episode steps: 681, steps per second:  44, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.627 [0.000, 5.000],  loss: 0.017415, mae: 3.003059, mean_q: 3.620984, mean_eps: 0.100000
 1923272/2000000: episode: 2418, duration: 30.037s, episode steps: 1333, steps per second:  44, episode reward: 30.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.437 [0.000, 5.000],  loss: 0.015800, mae: 2.997723, mean_q: 3.614687, mean_eps: 0.100000
 1924423/2000000: episode: 2419, duration: 26.885s, episode steps: 1151, steps per second:  43, episode reward: 33.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.995 [0.000, 5.000],  loss: 0.016834, mae: 2.988097, mean_q: 3.603550, mean_eps: 0.100000
 1925474/2000000: episode: 2420, duration: 23.634s, episode steps: 1051, steps per second:  44, episode reward: 24.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.787 [0.000, 5.000],  loss: 0.016327, mae: 3.001969, mean_q: 3.619286, mean_eps: 0.100000
 1926613/2000000: episode: 2421, duration: 26.598s, episode steps: 1139, steps per second:  43, episode reward: 26.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.607 [0.000, 5.000],  loss: 0.018083, mae: 2.988212, mean_q: 3.603171, mean_eps: 0.100000
 1927595/2000000: episode: 2422, duration: 21.637s, episode steps: 982, steps per second:  45, episode reward: 27.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.171 [0.000, 5.000],  loss: 0.017093, mae: 2.989980, mean_q: 3.604615, mean_eps: 0.100000
 1928262/2000000: episode: 2423, duration: 14.265s, episode steps: 667, steps per second:  47, episode reward: 16.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.189 [0.000, 5.000],  loss: 0.019626, mae: 3.009092, mean_q: 3.626772, mean_eps: 0.100000
 1929032/2000000: episode: 2424, duration: 17.539s, episode steps: 770, steps per second:  44, episode reward: 27.000, mean reward:  0.035 [ 0.000,  1.000], mean action: 2.308 [0.000, 5.000],  loss: 0.017121, mae: 2.996639, mean_q: 3.611740, mean_eps: 0.100000
 1930061/2000000: episode: 2425, duration: 22.248s, episode steps: 1029, steps per second:  46, episode reward: 27.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.592 [0.000, 5.000],  loss: 0.017095, mae: 2.980311, mean_q: 3.593755, mean_eps: 0.100000
 1931097/2000000: episode: 2426, duration: 23.234s, episode steps: 1036, steps per second:  45, episode reward: 27.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.255 [0.000, 5.000],  loss: 0.016678, mae: 2.967767, mean_q: 3.576145, mean_eps: 0.100000
 1931721/2000000: episode: 2427, duration: 15.237s, episode steps: 624, steps per second:  41, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.756 [0.000, 5.000],  loss: 0.018202, mae: 2.956023, mean_q: 3.562657, mean_eps: 0.100000
 1932446/2000000: episode: 2428, duration: 16.015s, episode steps: 725, steps per second:  45, episode reward: 19.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 3.396 [0.000, 5.000],  loss: 0.017347, mae: 2.957430, mean_q: 3.565022, mean_eps: 0.100000
 1933147/2000000: episode: 2429, duration: 15.028s, episode steps: 701, steps per second:  47, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.481 [0.000, 5.000],  loss: 0.016962, mae: 2.988696, mean_q: 3.603469, mean_eps: 0.100000
 1934067/2000000: episode: 2430, duration: 20.041s, episode steps: 920, steps per second:  46, episode reward: 23.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.791 [0.000, 5.000],  loss: 0.016408, mae: 2.957048, mean_q: 3.563434, mean_eps: 0.100000
 1935051/2000000: episode: 2431, duration: 20.999s, episode steps: 984, steps per second:  47, episode reward: 28.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.416 [0.000, 5.000],  loss: 0.017871, mae: 2.968992, mean_q: 3.577524, mean_eps: 0.100000
 1935854/2000000: episode: 2432, duration: 16.749s, episode steps: 803, steps per second:  48, episode reward: 20.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.526 [0.000, 5.000],  loss: 0.016142, mae: 2.943286, mean_q: 3.549847, mean_eps: 0.100000
 1936871/2000000: episode: 2433, duration: 21.148s, episode steps: 1017, steps per second:  48, episode reward: 27.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.018156, mae: 2.952313, mean_q: 3.558168, mean_eps: 0.100000
 1937926/2000000: episode: 2434, duration: 22.085s, episode steps: 1055, steps per second:  48, episode reward: 29.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.542 [0.000, 5.000],  loss: 0.018966, mae: 2.963038, mean_q: 3.570418, mean_eps: 0.100000
 1938805/2000000: episode: 2435, duration: 18.492s, episode steps: 879, steps per second:  48, episode reward: 22.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 3.175 [0.000, 5.000],  loss: 0.016881, mae: 2.957927, mean_q: 3.564851, mean_eps: 0.100000
 1939657/2000000: episode: 2436, duration: 18.196s, episode steps: 852, steps per second:  47, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.877 [0.000, 5.000],  loss: 0.019275, mae: 2.960603, mean_q: 3.569588, mean_eps: 0.100000
 1940391/2000000: episode: 2437, duration: 15.931s, episode steps: 734, steps per second:  46, episode reward: 17.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.448 [0.000, 5.000],  loss: 0.018299, mae: 2.954175, mean_q: 3.563662, mean_eps: 0.100000
 1941394/2000000: episode: 2438, duration: 22.583s, episode steps: 1003, steps per second:  44, episode reward: 24.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.847 [0.000, 5.000],  loss: 0.018175, mae: 2.963970, mean_q: 3.574119, mean_eps: 0.100000
 1941791/2000000: episode: 2439, duration: 9.261s, episode steps: 397, steps per second:  43, episode reward:  9.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 1.990 [0.000, 5.000],  loss: 0.016889, mae: 2.989058, mean_q: 3.600746, mean_eps: 0.100000
 1942464/2000000: episode: 2440, duration: 16.070s, episode steps: 673, steps per second:  42, episode reward: 16.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.669 [0.000, 5.000],  loss: 0.018923, mae: 2.970247, mean_q: 3.580238, mean_eps: 0.100000
 1943256/2000000: episode: 2441, duration: 19.563s, episode steps: 792, steps per second:  40, episode reward: 23.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.126 [0.000, 5.000],  loss: 0.019253, mae: 2.964062, mean_q: 3.573200, mean_eps: 0.100000
 1943977/2000000: episode: 2442, duration: 16.747s, episode steps: 721, steps per second:  43, episode reward: 20.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.730 [0.000, 5.000],  loss: 0.017315, mae: 2.982884, mean_q: 3.596272, mean_eps: 0.100000
 1944598/2000000: episode: 2443, duration: 13.417s, episode steps: 621, steps per second:  46, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.427 [0.000, 5.000],  loss: 0.020824, mae: 2.961649, mean_q: 3.567029, mean_eps: 0.100000
 1945061/2000000: episode: 2444, duration: 10.831s, episode steps: 463, steps per second:  43, episode reward: 10.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.620 [0.000, 5.000],  loss: 0.015207, mae: 2.964671, mean_q: 3.577583, mean_eps: 0.100000
 1946047/2000000: episode: 2445, duration: 22.233s, episode steps: 986, steps per second:  44, episode reward: 30.000, mean reward:  0.030 [ 0.000,  1.000], mean action: 3.253 [0.000, 5.000],  loss: 0.016529, mae: 2.980972, mean_q: 3.594290, mean_eps: 0.100000
 1946712/2000000: episode: 2446, duration: 14.582s, episode steps: 665, steps per second:  46, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.600 [0.000, 5.000],  loss: 0.016617, mae: 2.966955, mean_q: 3.578353, mean_eps: 0.100000
 1947903/2000000: episode: 2447, duration: 27.775s, episode steps: 1191, steps per second:  43, episode reward: 25.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.710 [0.000, 5.000],  loss: 0.016696, mae: 2.987627, mean_q: 3.603792, mean_eps: 0.100000
 1948751/2000000: episode: 2448, duration: 18.943s, episode steps: 848, steps per second:  45, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.017367, mae: 2.981013, mean_q: 3.591823, mean_eps: 0.100000
 1949575/2000000: episode: 2449, duration: 17.975s, episode steps: 824, steps per second:  46, episode reward: 22.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.225 [0.000, 5.000],  loss: 0.017602, mae: 2.978526, mean_q: 3.590209, mean_eps: 0.100000
 1950568/2000000: episode: 2450, duration: 21.738s, episode steps: 993, steps per second:  46, episode reward: 24.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.354 [0.000, 5.000],  loss: 0.016960, mae: 2.971889, mean_q: 3.583194, mean_eps: 0.100000
 1951346/2000000: episode: 2451, duration: 16.471s, episode steps: 778, steps per second:  47, episode reward: 16.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.674 [0.000, 5.000],  loss: 0.015928, mae: 2.942175, mean_q: 3.551298, mean_eps: 0.100000
 1952113/2000000: episode: 2452, duration: 15.949s, episode steps: 767, steps per second:  48, episode reward: 18.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.850 [0.000, 5.000],  loss: 0.016988, mae: 2.934188, mean_q: 3.537751, mean_eps: 0.100000
 1953244/2000000: episode: 2453, duration: 24.049s, episode steps: 1131, steps per second:  47, episode reward: 26.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.014424, mae: 2.942163, mean_q: 3.547369, mean_eps: 0.100000
 1953967/2000000: episode: 2454, duration: 15.763s, episode steps: 723, steps per second:  46, episode reward: 19.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.686 [0.000, 5.000],  loss: 0.015651, mae: 2.943573, mean_q: 3.549543, mean_eps: 0.100000
 1954549/2000000: episode: 2455, duration: 12.444s, episode steps: 582, steps per second:  47, episode reward: 14.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.017888, mae: 2.949449, mean_q: 3.553769, mean_eps: 0.100000
 1955189/2000000: episode: 2456, duration: 13.830s, episode steps: 640, steps per second:  46, episode reward: 15.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.373 [0.000, 5.000],  loss: 0.015932, mae: 2.943434, mean_q: 3.549439, mean_eps: 0.100000
 1955631/2000000: episode: 2457, duration: 9.893s, episode steps: 442, steps per second:  45, episode reward: 12.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.785 [0.000, 5.000],  loss: 0.016015, mae: 2.928833, mean_q: 3.533521, mean_eps: 0.100000
 1956596/2000000: episode: 2458, duration: 20.690s, episode steps: 965, steps per second:  47, episode reward: 23.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.555 [0.000, 5.000],  loss: 0.015420, mae: 2.934624, mean_q: 3.538794, mean_eps: 0.100000
 1957278/2000000: episode: 2459, duration: 15.321s, episode steps: 682, steps per second:  45, episode reward: 15.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.113 [0.000, 5.000],  loss: 0.015515, mae: 2.936949, mean_q: 3.541225, mean_eps: 0.100000
 1959020/2000000: episode: 2460, duration: 44.490s, episode steps: 1742, steps per second:  39, episode reward: 44.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.225 [0.000, 5.000],  loss: 0.016894, mae: 2.935538, mean_q: 3.539857, mean_eps: 0.100000
