25567/600000: episode: 36, duration: 13.727s, episode steps: 610, steps per second:  44, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.430 [0.000, 5.000],  loss: 0.007192, mae: 0.048469, mean_q: 0.077000, mean_eps: 0.949432
 530966/600000: episode: 721, duration: 14.701s, episode steps: 665, steps per second:  45, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 3.263 [0.000, 5.000],  loss: 0.014977, mae: 2.536985, mean_q: 3.070054, mean_eps: 0.100000
 531964/600000: episode: 722, duration: 19.965s, episode steps: 998, steps per second:  50, episode reward: 18.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.987 [0.000, 5.000],  loss: 0.018760, mae: 2.549443, mean_q: 3.082481, mean_eps: 0.100000
 532749/600000: episode: 723, duration: 15.471s, episode steps: 785, steps per second:  51, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.018212, mae: 2.544658, mean_q: 3.077046, mean_eps: 0.100000
 534246/600000: episode: 724, duration: 32.401s, episode steps: 1497, steps per second:  46, episode reward: 30.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.081 [0.000, 5.000],  loss: 0.020078, mae: 2.545852, mean_q: 3.077475, mean_eps: 0.100000
 535048/600000: episode: 725, duration: 15.562s, episode steps: 802, steps per second:  52, episode reward: 11.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 1.936 [0.000, 5.000],  loss: 0.018401, mae: 2.516373, mean_q: 3.042923, mean_eps: 0.100000
 535769/600000: episode: 726, duration: 14.099s, episode steps: 721, steps per second:  51, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.857 [0.000, 5.000],  loss: 0.018034, mae: 2.551020, mean_q: 3.085109, mean_eps: 0.100000
 536883/600000: episode: 727, duration: 22.353s, episode steps: 1114, steps per second:  50, episode reward: 17.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.351 [0.000, 5.000],  loss: 0.018142, mae: 2.555379, mean_q: 3.089618, mean_eps: 0.100000
 537773/600000: episode: 728, duration: 18.078s, episode steps: 890, steps per second:  49, episode reward: 22.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.578 [0.000, 5.000],  loss: 0.018154, mae: 2.576614, mean_q: 3.117031, mean_eps: 0.100000
 538310/600000: episode: 729, duration: 11.267s, episode steps: 537, steps per second:  48, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.043 [0.000, 5.000],  loss: 0.017089, mae: 2.550180, mean_q: 3.082407, mean_eps: 0.100000
 539425/600000: episode: 730, duration: 24.922s, episode steps: 1115, steps per second:  45, episode reward: 16.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.111 [0.000, 5.000],  loss: 0.015131, mae: 2.563061, mean_q: 3.098874, mean_eps: 0.100000
 540174/600000: episode: 731, duration: 15.720s, episode steps: 749, steps per second:  48, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.218 [0.000, 5.000],  loss: 0.017198, mae: 2.563202, mean_q: 3.100071, mean_eps: 0.100000
 540875/600000: episode: 732, duration: 13.928s, episode steps: 701, steps per second:  50, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.330 [0.000, 5.000],  loss: 0.019112, mae: 2.560346, mean_q: 3.095050, mean_eps: 0.100000
 541809/600000: episode: 733, duration: 18.791s, episode steps: 934, steps per second:  50, episode reward: 28.000, mean reward:  0.030 [ 0.000,  1.000], mean action: 2.415 [0.000, 5.000],  loss: 0.015523, mae: 2.531258, mean_q: 3.062053, mean_eps: 0.100000
 542802/600000: episode: 734, duration: 20.909s, episode steps: 993, steps per second:  47, episode reward: 15.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.422 [0.000, 5.000],  loss: 0.018252, mae: 2.578191, mean_q: 3.116696, mean_eps: 0.100000
 543422/600000: episode: 735, duration: 12.623s, episode steps: 620, steps per second:  49, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.790 [0.000, 5.000],  loss: 0.017436, mae: 2.573801, mean_q: 3.108478, mean_eps: 0.100000
 544487/600000: episode: 736, duration: 22.626s, episode steps: 1065, steps per second:  47, episode reward: 24.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.529 [0.000, 5.000],  loss: 0.018735, mae: 2.547779, mean_q: 3.080142, mean_eps: 0.100000
 545011/600000: episode: 737, duration: 12.020s, episode steps: 524, steps per second:  44, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.319 [0.000, 5.000],  loss: 0.015266, mae: 2.555984, mean_q: 3.088076, mean_eps: 0.100000
 545993/600000: episode: 738, duration: 21.286s, episode steps: 982, steps per second:  46, episode reward: 20.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.142 [0.000, 5.000],  loss: 0.014732, mae: 2.543515, mean_q: 3.074160, mean_eps: 0.100000
 546642/600000: episode: 739, duration: 13.323s, episode steps: 649, steps per second:  49, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.908 [0.000, 5.000],  loss: 0.014988, mae: 2.551075, mean_q: 3.084830, mean_eps: 0.100000
 547335/600000: episode: 740, duration: 15.229s, episode steps: 693, steps per second:  46, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.117 [0.000, 5.000],  loss: 0.015875, mae: 2.543240, mean_q: 3.074121, mean_eps: 0.100000
 548308/600000: episode: 741, duration: 21.066s, episode steps: 973, steps per second:  46, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.736 [0.000, 5.000],  loss: 0.017578, mae: 2.540152, mean_q: 3.070269, mean_eps: 0.100000
 549437/600000: episode: 742, duration: 21.554s, episode steps: 1129, steps per second:  52, episode reward: 24.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.199 [0.000, 5.000],  loss: 0.015566, mae: 2.550424, mean_q: 3.080815, mean_eps: 0.100000
 549957/600000: episode: 743, duration: 9.972s, episode steps: 520, steps per second:  52, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.440 [0.000, 5.000],  loss: 0.016772, mae: 2.557740, mean_q: 3.090204, mean_eps: 0.100000
 550946/600000: episode: 744, duration: 20.538s, episode steps: 989, steps per second:  48, episode reward: 21.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.245 [0.000, 5.000],  loss: 0.014644, mae: 2.583042, mean_q: 3.121382, mean_eps: 0.100000
 551571/600000: episode: 745, duration: 12.259s, episode steps: 625, steps per second:  51, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.326 [0.000, 5.000],  loss: 0.017022, mae: 2.604705, mean_q: 3.147176, mean_eps: 0.100000
 553230/600000: episode: 746, duration: 31.117s, episode steps: 1659, steps per second:  53, episode reward: 35.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.582 [0.000, 5.000],  loss: 0.017739, mae: 2.586255, mean_q: 3.125546, mean_eps: 0.100000
 553859/600000: episode: 747, duration: 12.022s, episode steps: 629, steps per second:  52, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.000 [0.000, 5.000],  loss: 0.015776, mae: 2.599926, mean_q: 3.141681, mean_eps: 0.100000
 554596/600000: episode: 748, duration: 14.892s, episode steps: 737, steps per second:  49, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.738 [0.000, 5.000],  loss: 0.015662, mae: 2.621325, mean_q: 3.169670, mean_eps: 0.100000
 555749/600000: episode: 749, duration: 24.815s, episode steps: 1153, steps per second:  46, episode reward: 24.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.853 [0.000, 5.000],  loss: 0.016079, mae: 2.612926, mean_q: 3.157069, mean_eps: 0.100000
 556224/600000: episode: 750, duration: 11.731s, episode steps: 475, steps per second:  40, episode reward:  6.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.080 [0.000, 5.000],  loss: 0.017220, mae: 2.625364, mean_q: 3.172372, mean_eps: 0.100000
 557224/600000: episode: 751, duration: 25.519s, episode steps: 1000, steps per second:  39, episode reward: 22.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.181 [0.000, 5.000],  loss: 0.015740, mae: 2.645394, mean_q: 3.199458, mean_eps: 0.100000
 557945/600000: episode: 752, duration: 15.684s, episode steps: 721, steps per second:  46, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.574 [0.000, 5.000],  loss: 0.015759, mae: 2.620658, mean_q: 3.167357, mean_eps: 0.100000
 558453/600000: episode: 753, duration: 11.345s, episode steps: 508, steps per second:  45, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.465 [0.000, 5.000],  loss: 0.015354, mae: 2.643496, mean_q: 3.194687, mean_eps: 0.100000
 559145/600000: episode: 754, duration: 14.387s, episode steps: 692, steps per second:  48, episode reward: 15.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.233 [0.000, 5.000],  loss: 0.016556, mae: 2.662115, mean_q: 3.218375, mean_eps: 0.100000
 560078/600000: episode: 755, duration: 20.138s, episode steps: 933, steps per second:  46, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.686 [0.000, 5.000],  loss: 0.014165, mae: 2.634510, mean_q: 3.183532, mean_eps: 0.100000
 560643/600000: episode: 756, duration: 11.747s, episode steps: 565, steps per second:  48, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.805 [0.000, 5.000],  loss: 0.014513, mae: 2.592071, mean_q: 3.133231, mean_eps: 0.100000
 561669/600000: episode: 757, duration: 21.905s, episode steps: 1026, steps per second:  47, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.914 [0.000, 5.000],  loss: 0.016065, mae: 2.618335, mean_q: 3.163737, mean_eps: 0.100000
 562241/600000: episode: 758, duration: 12.452s, episode steps: 572, steps per second:  46, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.703 [0.000, 5.000],  loss: 0.015735, mae: 2.610182, mean_q: 3.154278, mean_eps: 0.100000
 563120/600000: episode: 759, duration: 19.308s, episode steps: 879, steps per second:  46, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.316 [0.000, 5.000],  loss: 0.015870, mae: 2.608578, mean_q: 3.151795, mean_eps: 0.100000
 563776/600000: episode: 760, duration: 14.678s, episode steps: 656, steps per second:  45, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.544 [0.000, 5.000],  loss: 0.018576, mae: 2.635192, mean_q: 3.184337, mean_eps: 0.100000
 564754/600000: episode: 761, duration: 21.911s, episode steps: 978, steps per second:  45, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.180 [0.000, 5.000],  loss: 0.016886, mae: 2.628197, mean_q: 3.173488, mean_eps: 0.100000
 565855/600000: episode: 762, duration: 22.878s, episode steps: 1101, steps per second:  48, episode reward: 21.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.084 [0.000, 5.000],  loss: 0.016029, mae: 2.607958, mean_q: 3.152196, mean_eps: 0.100000
 566654/600000: episode: 763, duration: 15.735s, episode steps: 799, steps per second:  51, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.861 [0.000, 5.000],  loss: 0.016053, mae: 2.625890, mean_q: 3.172864, mean_eps: 0.100000
 567530/600000: episode: 764, duration: 19.510s, episode steps: 876, steps per second:  45, episode reward: 25.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.437 [0.000, 5.000],  loss: 0.016653, mae: 2.651011, mean_q: 3.203497, mean_eps: 0.100000
 568209/600000: episode: 765, duration: 14.416s, episode steps: 679, steps per second:  47, episode reward: 16.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.247 [0.000, 5.000],  loss: 0.017883, mae: 2.637302, mean_q: 3.185269, mean_eps: 0.100000
 569036/600000: episode: 766, duration: 16.702s, episode steps: 827, steps per second:  50, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.466 [0.000, 5.000],  loss: 0.017021, mae: 2.622391, mean_q: 3.168886, mean_eps: 0.100000
 569543/600000: episode: 767, duration: 10.129s, episode steps: 507, steps per second:  50, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.909 [0.000, 5.000],  loss: 0.015833, mae: 2.639935, mean_q: 3.191486, mean_eps: 0.100000
 570731/600000: episode: 768, duration: 24.899s, episode steps: 1188, steps per second:  48, episode reward: 27.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.117 [0.000, 5.000],  loss: 0.015244, mae: 2.606716, mean_q: 3.149434, mean_eps: 0.100000
 571353/600000: episode: 769, duration: 12.595s, episode steps: 622, steps per second:  49, episode reward: 14.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.032 [0.000, 5.000],  loss: 0.014187, mae: 2.627600, mean_q: 3.175738, mean_eps: 0.100000
 572326/600000: episode: 770, duration: 20.157s, episode steps: 973, steps per second:  48, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.573 [0.000, 5.000],  loss: 0.018427, mae: 2.611131, mean_q: 3.154456, mean_eps: 0.100000
 573107/600000: episode: 771, duration: 17.087s, episode steps: 781, steps per second:  46, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.786 [0.000, 5.000],  loss: 0.016609, mae: 2.603640, mean_q: 3.143364, mean_eps: 0.100000
 574030/600000: episode: 772, duration: 20.425s, episode steps: 923, steps per second:  45, episode reward: 24.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.284 [0.000, 5.000],  loss: 0.015598, mae: 2.608388, mean_q: 3.150517, mean_eps: 0.100000
 574808/600000: episode: 773, duration: 15.349s, episode steps: 778, steps per second:  51, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.233 [0.000, 5.000],  loss: 0.018474, mae: 2.620531, mean_q: 3.164943, mean_eps: 0.100000
 575573/600000: episode: 774, duration: 15.606s, episode steps: 765, steps per second:  49, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.095 [0.000, 5.000],  loss: 0.014911, mae: 2.635615, mean_q: 3.185835, mean_eps: 0.100000
 576450/600000: episode: 775, duration: 19.523s, episode steps: 877, steps per second:  45, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.181 [0.000, 5.000],  loss: 0.019066, mae: 2.634134, mean_q: 3.181843, mean_eps: 0.100000
 577383/600000: episode: 776, duration: 19.889s, episode steps: 933, steps per second:  47, episode reward: 22.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.607 [0.000, 5.000],  loss: 0.017339, mae: 2.630515, mean_q: 3.176912, mean_eps: 0.100000
 578340/600000: episode: 777, duration: 20.380s, episode steps: 957, steps per second:  47, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.010 [0.000, 5.000],  loss: 0.014710, mae: 2.626635, mean_q: 3.172913, mean_eps: 0.100000
 578956/600000: episode: 778, duration: 13.711s, episode steps: 616, steps per second:  45, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.136 [0.000, 5.000],  loss: 0.014978, mae: 2.613042, mean_q: 3.158432, mean_eps: 0.100000
 579543/600000: episode: 779, duration: 13.111s, episode steps: 587, steps per second:  45, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.668 [0.000, 5.000],  loss: 0.014663, mae: 2.635932, mean_q: 3.184771, mean_eps: 0.100000
 580301/600000: episode: 780, duration: 16.340s, episode steps: 758, steps per second:  46, episode reward: 16.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.797 [0.000, 5.000],  loss: 0.015664, mae: 2.637058, mean_q: 3.185471, mean_eps: 0.100000
 581514/600000: episode: 781, duration: 27.321s, episode steps: 1213, steps per second:  44, episode reward: 24.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.016 [0.000, 5.000],  loss: 0.016015, mae: 2.606128, mean_q: 3.149108, mean_eps: 0.100000
 581988/600000: episode: 782, duration: 10.711s, episode steps: 474, steps per second:  44, episode reward:  7.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.200 [0.000, 5.000],  loss: 0.016206, mae: 2.576007, mean_q: 3.113038, mean_eps: 0.100000
 582928/600000: episode: 783, duration: 18.998s, episode steps: 940, steps per second:  49, episode reward: 24.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.123 [0.000, 5.000],  loss: 0.017026, mae: 2.620795, mean_q: 3.167343, mean_eps: 0.100000
 583742/600000: episode: 784, duration: 16.285s, episode steps: 814, steps per second:  50, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.018152, mae: 2.639006, mean_q: 3.186989, mean_eps: 0.100000
 584396/600000: episode: 785, duration: 15.185s, episode steps: 654, steps per second:  43, episode reward:  6.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.047 [0.000, 5.000],  loss: 0.015968, mae: 2.614586, mean_q: 3.158797, mean_eps: 0.100000
 585319/600000: episode: 786, duration: 20.314s, episode steps: 923, steps per second:  45, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.488 [0.000, 5.000],  loss: 0.015157, mae: 2.624615, mean_q: 3.172470, mean_eps: 0.100000
 585967/600000: episode: 787, duration: 12.727s, episode steps: 648, steps per second:  51, episode reward: 16.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 1.867 [0.000, 5.000],  loss: 0.014228, mae: 2.649516, mean_q: 3.203839, mean_eps: 0.100000
 586878/600000: episode: 788, duration: 17.706s, episode steps: 911, steps per second:  51, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.203 [0.000, 5.000],  loss: 0.018518, mae: 2.636896, mean_q: 3.185180, mean_eps: 0.100000
 587420/600000: episode: 789, duration: 11.061s, episode steps: 542, steps per second:  49, episode reward: 11.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.216 [0.000, 5.000],  loss: 0.015150, mae: 2.637483, mean_q: 3.189101, mean_eps: 0.100000
 588052/600000: episode: 790, duration: 13.003s, episode steps: 632, steps per second:  49, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.622 [0.000, 5.000],  loss: 0.015460, mae: 2.662921, mean_q: 3.218330, mean_eps: 0.100000
