  25503/600000: episode: 38, duration: 15.486s, episode steps: 716, steps per second:  46, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.007130, mae: 0.049164, mean_q: 0.072816, mean_eps: 0.954546
 532618/600000: episode: 711, duration: 12.361s, episode steps: 611, steps per second:  49, episode reward: 12.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.637 [0.000, 5.000],  loss: 0.016427, mae: 1.675572, mean_q: 2.031088, mean_eps: 0.100000
 533244/600000: episode: 712, duration: 11.727s, episode steps: 626, steps per second:  53, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.439 [0.000, 5.000],  loss: 0.013626, mae: 1.681575, mean_q: 2.038650, mean_eps: 0.100000
 534225/600000: episode: 713, duration: 18.213s, episode steps: 981, steps per second:  54, episode reward: 18.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.989 [0.000, 5.000],  loss: 0.015581, mae: 1.692553, mean_q: 2.052349, mean_eps: 0.100000
 535224/600000: episode: 714, duration: 19.661s, episode steps: 999, steps per second:  51, episode reward: 24.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.342 [0.000, 5.000],  loss: 0.016367, mae: 1.673259, mean_q: 2.029827, mean_eps: 0.100000
 536015/600000: episode: 715, duration: 14.769s, episode steps: 791, steps per second:  54, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.439 [0.000, 5.000],  loss: 0.015933, mae: 1.671157, mean_q: 2.025154, mean_eps: 0.100000
 536729/600000: episode: 716, duration: 13.363s, episode steps: 714, steps per second:  53, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.370 [0.000, 5.000],  loss: 0.015084, mae: 1.665656, mean_q: 2.020421, mean_eps: 0.100000
 537767/600000: episode: 717, duration: 19.091s, episode steps: 1038, steps per second:  54, episode reward: 24.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.340 [0.000, 5.000],  loss: 0.014653, mae: 1.668147, mean_q: 2.023947, mean_eps: 0.100000
 538252/600000: episode: 718, duration: 9.253s, episode steps: 485, steps per second:  52, episode reward: 10.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.899 [0.000, 5.000],  loss: 0.016154, mae: 1.689168, mean_q: 2.051094, mean_eps: 0.100000
 538926/600000: episode: 719, duration: 13.095s, episode steps: 674, steps per second:  51, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.181 [0.000, 5.000],  loss: 0.014148, mae: 1.696797, mean_q: 2.060902, mean_eps: 0.100000
 539538/600000: episode: 720, duration: 12.262s, episode steps: 612, steps per second:  50, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.763 [0.000, 5.000],  loss: 0.016498, mae: 1.677512, mean_q: 2.036635, mean_eps: 0.100000
 540543/600000: episode: 721, duration: 21.525s, episode steps: 1005, steps per second:  47, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.217 [0.000, 5.000],  loss: 0.013277, mae: 1.685029, mean_q: 2.045517, mean_eps: 0.100000
 541231/600000: episode: 722, duration: 17.239s, episode steps: 688, steps per second:  40, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.462 [0.000, 5.000],  loss: 0.015033, mae: 1.709730, mean_q: 2.074313, mean_eps: 0.100000
 542420/600000: episode: 723, duration: 26.594s, episode steps: 1189, steps per second:  45, episode reward: 25.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.796 [0.000, 5.000],  loss: 0.014844, mae: 1.695683, mean_q: 2.056256, mean_eps: 0.100000
 543145/600000: episode: 724, duration: 15.399s, episode steps: 725, steps per second:  47, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.997 [0.000, 5.000],  loss: 0.016336, mae: 1.724288, mean_q: 2.091859, mean_eps: 0.100000
 544678/600000: episode: 725, duration: 31.247s, episode steps: 1533, steps per second:  49, episode reward: 31.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.245 [0.000, 5.000],  loss: 0.016055, mae: 1.693554, mean_q: 2.054096, mean_eps: 0.100000
 545666/600000: episode: 726, duration: 21.423s, episode steps: 988, steps per second:  46, episode reward: 18.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.213 [0.000, 5.000],  loss: 0.015757, mae: 1.698109, mean_q: 2.058926, mean_eps: 0.100000
 546284/600000: episode: 727, duration: 13.765s, episode steps: 618, steps per second:  45, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.364 [0.000, 5.000],  loss: 0.016996, mae: 1.721342, mean_q: 2.088283, mean_eps: 0.100000
 547183/600000: episode: 728, duration: 19.665s, episode steps: 899, steps per second:  46, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.933 [0.000, 5.000],  loss: 0.015950, mae: 1.685458, mean_q: 2.043689, mean_eps: 0.100000
 548275/600000: episode: 729, duration: 21.869s, episode steps: 1092, steps per second:  50, episode reward: 17.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.334 [0.000, 5.000],  loss: 0.017909, mae: 1.696217, mean_q: 2.055950, mean_eps: 0.100000
 548790/600000: episode: 730, duration: 10.300s, episode steps: 515, steps per second:  50, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.206 [0.000, 5.000],  loss: 0.012023, mae: 1.676888, mean_q: 2.032965, mean_eps: 0.100000
 549732/600000: episode: 731, duration: 19.395s, episode steps: 942, steps per second:  49, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.214 [0.000, 5.000],  loss: 0.016979, mae: 1.697807, mean_q: 2.056606, mean_eps: 0.100000
 550581/600000: episode: 732, duration: 15.805s, episode steps: 849, steps per second:  54, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.676 [0.000, 5.000],  loss: 0.014145, mae: 1.715657, mean_q: 2.081125, mean_eps: 0.100000
 551689/600000: episode: 733, duration: 20.439s, episode steps: 1108, steps per second:  54, episode reward: 16.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 1.905 [0.000, 5.000],  loss: 0.016999, mae: 1.746194, mean_q: 2.118132, mean_eps: 0.100000
 552251/600000: episode: 734, duration: 11.334s, episode steps: 562, steps per second:  50, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.098 [0.000, 5.000],  loss: 0.015912, mae: 1.748280, mean_q: 2.117436, mean_eps: 0.100000
 553338/600000: episode: 735, duration: 21.727s, episode steps: 1087, steps per second:  50, episode reward: 25.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.100 [0.000, 5.000],  loss: 0.015346, mae: 1.735673, mean_q: 2.102899, mean_eps: 0.100000
 554285/600000: episode: 736, duration: 18.072s, episode steps: 947, steps per second:  52, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.185 [0.000, 5.000],  loss: 0.019056, mae: 1.736137, mean_q: 2.103228, mean_eps: 0.100000
 555117/600000: episode: 737, duration: 15.620s, episode steps: 832, steps per second:  53, episode reward: 18.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.708 [0.000, 5.000],  loss: 0.014446, mae: 1.742422, mean_q: 2.111980, mean_eps: 0.100000
 555565/600000: episode: 738, duration: 8.337s, episode steps: 448, steps per second:  54, episode reward: 10.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.181 [0.000, 5.000],  loss: 0.015263, mae: 1.724939, mean_q: 2.088392, mean_eps: 0.100000
 556304/600000: episode: 739, duration: 13.596s, episode steps: 739, steps per second:  54, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.471 [0.000, 5.000],  loss: 0.013620, mae: 1.755580, mean_q: 2.125700, mean_eps: 0.100000
 557115/600000: episode: 740, duration: 15.675s, episode steps: 811, steps per second:  52, episode reward: 22.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.293 [0.000, 5.000],  loss: 0.015408, mae: 1.743047, mean_q: 2.111337, mean_eps: 0.100000
 557606/600000: episode: 741, duration: 9.660s, episode steps: 491, steps per second:  51, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 3.079 [0.000, 5.000],  loss: 0.015324, mae: 1.728117, mean_q: 2.092911, mean_eps: 0.100000
 558606/600000: episode: 742, duration: 20.828s, episode steps: 1000, steps per second:  48, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.899 [0.000, 5.000],  loss: 0.014489, mae: 1.699167, mean_q: 2.058314, mean_eps: 0.100000
 559436/600000: episode: 743, duration: 17.448s, episode steps: 830, steps per second:  48, episode reward: 20.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.822 [0.000, 5.000],  loss: 0.014434, mae: 1.715813, mean_q: 2.079311, mean_eps: 0.100000
 560460/600000: episode: 744, duration: 20.208s, episode steps: 1024, steps per second:  51, episode reward: 15.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.955 [0.000, 5.000],  loss: 0.014141, mae: 1.729749, mean_q: 2.096834, mean_eps: 0.100000
 561256/600000: episode: 745, duration: 15.559s, episode steps: 796, steps per second:  51, episode reward: 21.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.362 [0.000, 5.000],  loss: 0.015221, mae: 1.749148, mean_q: 2.120419, mean_eps: 0.100000
 561858/600000: episode: 746, duration: 12.184s, episode steps: 602, steps per second:  49, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.608 [0.000, 5.000],  loss: 0.015883, mae: 1.745260, mean_q: 2.115360, mean_eps: 0.100000
 562709/600000: episode: 747, duration: 16.560s, episode steps: 851, steps per second:  51, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.040 [0.000, 5.000],  loss: 0.014733, mae: 1.733718, mean_q: 2.100467, mean_eps: 0.100000
 563601/600000: episode: 748, duration: 17.836s, episode steps: 892, steps per second:  50, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.429 [0.000, 5.000],  loss: 0.013999, mae: 1.738310, mean_q: 2.106776, mean_eps: 0.100000
 564428/600000: episode: 749, duration: 16.579s, episode steps: 827, steps per second:  50, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.608 [0.000, 5.000],  loss: 0.016467, mae: 1.744767, mean_q: 2.113648, mean_eps: 0.100000
 565178/600000: episode: 750, duration: 15.425s, episode steps: 750, steps per second:  49, episode reward: 16.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.311 [0.000, 5.000],  loss: 0.014368, mae: 1.738271, mean_q: 2.105858, mean_eps: 0.100000
 566039/600000: episode: 751, duration: 17.744s, episode steps: 861, steps per second:  49, episode reward: 20.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.436 [0.000, 5.000],  loss: 0.014504, mae: 1.729063, mean_q: 2.096011, mean_eps: 0.100000
 566994/600000: episode: 752, duration: 19.437s, episode steps: 955, steps per second:  49, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.947 [0.000, 5.000],  loss: 0.014479, mae: 1.735133, mean_q: 2.102633, mean_eps: 0.100000
 567704/600000: episode: 753, duration: 14.235s, episode steps: 710, steps per second:  50, episode reward: 17.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.310 [0.000, 5.000],  loss: 0.013885, mae: 1.735460, mean_q: 2.103932, mean_eps: 0.100000
 568646/600000: episode: 754, duration: 18.739s, episode steps: 942, steps per second:  50, episode reward: 23.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.772 [0.000, 5.000],  loss: 0.015858, mae: 1.725409, mean_q: 2.091336, mean_eps: 0.100000
 569342/600000: episode: 755, duration: 12.597s, episode steps: 696, steps per second:  55, episode reward: 17.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.050 [0.000, 5.000],  loss: 0.017288, mae: 1.750196, mean_q: 2.120916, mean_eps: 0.100000
 569911/600000: episode: 756, duration: 11.186s, episode steps: 569, steps per second:  51, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.332 [0.000, 5.000],  loss: 0.018947, mae: 1.725360, mean_q: 2.088886, mean_eps: 0.100000
 570399/600000: episode: 757, duration: 9.826s, episode steps: 488, steps per second:  50, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.719 [0.000, 5.000],  loss: 0.014569, mae: 1.766480, mean_q: 2.141308, mean_eps: 0.100000
 571335/600000: episode: 758, duration: 19.167s, episode steps: 936, steps per second:  49, episode reward: 22.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.887 [0.000, 5.000],  loss: 0.014224, mae: 1.771216, mean_q: 2.145148, mean_eps: 0.100000
 572398/600000: episode: 759, duration: 19.564s, episode steps: 1063, steps per second:  54, episode reward: 18.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.881 [0.000, 5.000],  loss: 0.015242, mae: 1.780378, mean_q: 2.158112, mean_eps: 0.100000
 573024/600000: episode: 760, duration: 11.587s, episode steps: 626, steps per second:  54, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.120 [0.000, 5.000],  loss: 0.014091, mae: 1.761699, mean_q: 2.136579, mean_eps: 0.100000
 573985/600000: episode: 761, duration: 18.363s, episode steps: 961, steps per second:  52, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.329 [0.000, 5.000],  loss: 0.014440, mae: 1.779169, mean_q: 2.154506, mean_eps: 0.100000
 574675/600000: episode: 762, duration: 14.039s, episode steps: 690, steps per second:  49, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.419 [0.000, 5.000],  loss: 0.015107, mae: 1.758738, mean_q: 2.130077, mean_eps: 0.100000
 575437/600000: episode: 763, duration: 14.458s, episode steps: 762, steps per second:  53, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.705 [0.000, 5.000],  loss: 0.016324, mae: 1.803571, mean_q: 2.185867, mean_eps: 0.100000
 576297/600000: episode: 764, duration: 17.026s, episode steps: 860, steps per second:  51, episode reward: 17.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.084 [0.000, 5.000],  loss: 0.014815, mae: 1.768564, mean_q: 2.142156, mean_eps: 0.100000
 577372/600000: episode: 765, duration: 23.673s, episode steps: 1075, steps per second:  45, episode reward: 27.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.115 [0.000, 5.000],  loss: 0.016341, mae: 1.764018, mean_q: 2.135908, mean_eps: 0.100000
 578012/600000: episode: 766, duration: 13.233s, episode steps: 640, steps per second:  48, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.603 [0.000, 5.000],  loss: 0.015152, mae: 1.762535, mean_q: 2.133733, mean_eps: 0.100000
 578727/600000: episode: 767, duration: 14.828s, episode steps: 715, steps per second:  48, episode reward: 16.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.947 [0.000, 5.000],  loss: 0.015116, mae: 1.767549, mean_q: 2.139925, mean_eps: 0.100000
 579667/600000: episode: 768, duration: 19.356s, episode steps: 940, steps per second:  49, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.244 [0.000, 5.000],  loss: 0.014899, mae: 1.749673, mean_q: 2.117677, mean_eps: 0.100000
 580236/600000: episode: 769, duration: 12.306s, episode steps: 569, steps per second:  46, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.054 [0.000, 5.000],  loss: 0.013941, mae: 1.779559, mean_q: 2.154024, mean_eps: 0.100000
 580955/600000: episode: 770, duration: 15.264s, episode steps: 719, steps per second:  47, episode reward: 16.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.217 [0.000, 5.000],  loss: 0.013533, mae: 1.809251, mean_q: 2.190485, mean_eps: 0.100000
 581710/600000: episode: 771, duration: 15.892s, episode steps: 755, steps per second:  48, episode reward: 17.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.425 [0.000, 5.000],  loss: 0.013824, mae: 1.790854, mean_q: 2.168287, mean_eps: 0.100000
 582269/600000: episode: 772, duration: 11.605s, episode steps: 559, steps per second:  48, episode reward: 12.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.247 [0.000, 5.000],  loss: 0.014552, mae: 1.798182, mean_q: 2.175868, mean_eps: 0.100000
 582789/600000: episode: 773, duration: 11.225s, episode steps: 520, steps per second:  46, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.019 [0.000, 5.000],  loss: 0.014332, mae: 1.796192, mean_q: 2.172260, mean_eps: 0.100000
 583539/600000: episode: 774, duration: 16.008s, episode steps: 750, steps per second:  47, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.411 [0.000, 5.000],  loss: 0.015499, mae: 1.807848, mean_q: 2.188990, mean_eps: 0.100000
 583990/600000: episode: 775, duration: 9.131s, episode steps: 451, steps per second:  49, episode reward:  7.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.271 [0.000, 5.000],  loss: 0.016151, mae: 1.796410, mean_q: 2.176131, mean_eps: 0.100000
 585097/600000: episode: 776, duration: 22.885s, episode steps: 1107, steps per second:  48, episode reward: 19.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.123 [0.000, 5.000],  loss: 0.015076, mae: 1.794315, mean_q: 2.172163, mean_eps: 0.100000
 586085/600000: episode: 777, duration: 21.057s, episode steps: 988, steps per second:  47, episode reward: 12.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.427 [0.000, 5.000],  loss: 0.017772, mae: 1.791889, mean_q: 2.169004, mean_eps: 0.100000
 587295/600000: episode: 778, duration: 22.217s, episode steps: 1210, steps per second:  54, episode reward: 28.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.108 [0.000, 5.000],  loss: 0.017823, mae: 1.814603, mean_q: 2.197502, mean_eps: 0.100000
 588130/600000: episode: 779, duration: 17.049s, episode steps: 835, steps per second:  49, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.660 [0.000, 5.000],  loss: 0.014486, mae: 1.802304, mean_q: 2.182326, mean_eps: 0.100000
 588894/600000: episode: 780, duration: 15.343s, episode steps: 764, steps per second:  50, episode reward: 14.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.043 [0.000, 5.000],  loss: 0.015738, mae: 1.791665, mean_q: 2.169355, mean_eps: 0.100000
