   50270/2000000: episode: 74, duration: 13.334s, episode steps: 519, steps per second:  39, episode reward:  4.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.006156, mae: 0.014239, mean_q: 0.020979, mean_eps: 0.968247
 1725885/2000000: episode: 2313, duration: 57.987s, episode steps: 955, steps per second:  16, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.392 [0.000, 5.000],  loss: 0.016901, mae: 2.551790, mean_q: 3.072768, mean_eps: 0.050000
 1726781/2000000: episode: 2314, duration: 54.513s, episode steps: 896, steps per second:  16, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.887 [0.000, 5.000],  loss: 0.017603, mae: 2.547671, mean_q: 3.067690, mean_eps: 0.050000
 1727444/2000000: episode: 2315, duration: 40.275s, episode steps: 663, steps per second:  16, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 1.824 [0.000, 5.000],  loss: 0.016640, mae: 2.532720, mean_q: 3.047996, mean_eps: 0.050000
 1728699/2000000: episode: 2316, duration: 76.496s, episode steps: 1255, steps per second:  16, episode reward: 29.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.340 [0.000, 5.000],  loss: 0.016923, mae: 2.544087, mean_q: 3.061372, mean_eps: 0.050000
 1729816/2000000: episode: 2317, duration: 67.938s, episode steps: 1117, steps per second:  16, episode reward: 18.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.603 [0.000, 5.000],  loss: 0.017053, mae: 2.543891, mean_q: 3.061772, mean_eps: 0.050000
 1730824/2000000: episode: 2318, duration: 61.515s, episode steps: 1008, steps per second:  16, episode reward: 26.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.014750, mae: 2.549241, mean_q: 3.069978, mean_eps: 0.050000
 1732088/2000000: episode: 2319, duration: 77.432s, episode steps: 1264, steps per second:  16, episode reward: 22.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.434 [0.000, 5.000],  loss: 0.015088, mae: 2.549057, mean_q: 3.069942, mean_eps: 0.050000
 1733173/2000000: episode: 2320, duration: 66.623s, episode steps: 1085, steps per second:  16, episode reward: 18.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.655 [0.000, 5.000],  loss: 0.016385, mae: 2.547552, mean_q: 3.066239, mean_eps: 0.050000
 1734124/2000000: episode: 2321, duration: 57.749s, episode steps: 951, steps per second:  16, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.932 [0.000, 5.000],  loss: 0.015627, mae: 2.529536, mean_q: 3.045739, mean_eps: 0.050000
 1734836/2000000: episode: 2322, duration: 43.450s, episode steps: 712, steps per second:  16, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.805 [0.000, 5.000],  loss: 0.016451, mae: 2.530933, mean_q: 3.047407, mean_eps: 0.050000
 1735738/2000000: episode: 2323, duration: 55.035s, episode steps: 902, steps per second:  16, episode reward: 12.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.388 [0.000, 5.000],  loss: 0.016311, mae: 2.539134, mean_q: 3.056212, mean_eps: 0.050000
 1736705/2000000: episode: 2324, duration: 58.753s, episode steps: 967, steps per second:  16, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.930 [0.000, 5.000],  loss: 0.017806, mae: 2.534842, mean_q: 3.052643, mean_eps: 0.050000
 1737188/2000000: episode: 2325, duration: 29.399s, episode steps: 483, steps per second:  16, episode reward:  8.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.799 [0.000, 5.000],  loss: 0.016225, mae: 2.546181, mean_q: 3.067040, mean_eps: 0.050000
 1737670/2000000: episode: 2326, duration: 29.497s, episode steps: 482, steps per second:  16, episode reward:  4.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.981 [0.000, 5.000],  loss: 0.016718, mae: 2.525154, mean_q: 3.039801, mean_eps: 0.050000
 1738585/2000000: episode: 2327, duration: 55.462s, episode steps: 915, steps per second:  16, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.895 [0.000, 5.000],  loss: 0.016064, mae: 2.525653, mean_q: 3.040055, mean_eps: 0.050000
 1739924/2000000: episode: 2328, duration: 81.449s, episode steps: 1339, steps per second:  16, episode reward: 32.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.527 [0.000, 5.000],  loss: 0.015691, mae: 2.529324, mean_q: 3.044326, mean_eps: 0.050000
 1740818/2000000: episode: 2329, duration: 54.642s, episode steps: 894, steps per second:  16, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.266 [0.000, 5.000],  loss: 0.014146, mae: 2.557013, mean_q: 3.079402, mean_eps: 0.050000
 1741439/2000000: episode: 2330, duration: 37.712s, episode steps: 621, steps per second:  16, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.942 [0.000, 5.000],  loss: 0.016058, mae: 2.543245, mean_q: 3.061907, mean_eps: 0.050000
 1742089/2000000: episode: 2331, duration: 39.544s, episode steps: 650, steps per second:  16, episode reward: 15.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.637 [0.000, 5.000],  loss: 0.015428, mae: 2.553458, mean_q: 3.074738, mean_eps: 0.050000
 1742762/2000000: episode: 2332, duration: 40.907s, episode steps: 673, steps per second:  16, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.440 [0.000, 5.000],  loss: 0.015782, mae: 2.563773, mean_q: 3.085960, mean_eps: 0.050000
 1743521/2000000: episode: 2333, duration: 46.214s, episode steps: 759, steps per second:  16, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.295 [0.000, 5.000],  loss: 0.015963, mae: 2.544017, mean_q: 3.062648, mean_eps: 0.050000
 1744051/2000000: episode: 2334, duration: 32.086s, episode steps: 530, steps per second:  17, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.392 [0.000, 5.000],  loss: 0.015383, mae: 2.555588, mean_q: 3.075795, mean_eps: 0.050000
 1745286/2000000: episode: 2335, duration: 75.062s, episode steps: 1235, steps per second:  16, episode reward: 29.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.667 [0.000, 5.000],  loss: 0.016697, mae: 2.539890, mean_q: 3.058328, mean_eps: 0.050000
 1746242/2000000: episode: 2336, duration: 58.320s, episode steps: 956, steps per second:  16, episode reward: 22.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.503 [0.000, 5.000],  loss: 0.017238, mae: 2.548232, mean_q: 3.067761, mean_eps: 0.050000
 1746884/2000000: episode: 2337, duration: 39.106s, episode steps: 642, steps per second:  16, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.801 [0.000, 5.000],  loss: 0.017027, mae: 2.559794, mean_q: 3.083556, mean_eps: 0.050000
 1747717/2000000: episode: 2338, duration: 51.438s, episode steps: 833, steps per second:  16, episode reward: 19.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.264 [0.000, 5.000],  loss: 0.015468, mae: 2.547710, mean_q: 3.065508, mean_eps: 0.050000
 1748604/2000000: episode: 2339, duration: 53.994s, episode steps: 887, steps per second:  16, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.378 [0.000, 5.000],  loss: 0.015600, mae: 2.545366, mean_q: 3.065530, mean_eps: 0.050000
 1749636/2000000: episode: 2340, duration: 63.091s, episode steps: 1032, steps per second:  16, episode reward: 21.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.823 [0.000, 5.000],  loss: 0.016467, mae: 2.549600, mean_q: 3.069276, mean_eps: 0.050000
 1750756/2000000: episode: 2341, duration: 69.345s, episode steps: 1120, steps per second:  16, episode reward: 13.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.071 [0.000, 5.000],  loss: 0.015537, mae: 2.540492, mean_q: 3.062628, mean_eps: 0.050000
 1751524/2000000: episode: 2342, duration: 47.142s, episode steps: 768, steps per second:  16, episode reward: 20.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.671 [0.000, 5.000],  loss: 0.015267, mae: 2.544810, mean_q: 3.064108, mean_eps: 0.050000
 1752770/2000000: episode: 2343, duration: 75.908s, episode steps: 1246, steps per second:  16, episode reward: 21.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.799 [0.000, 5.000],  loss: 0.015541, mae: 2.543970, mean_q: 3.064342, mean_eps: 0.050000
 1753614/2000000: episode: 2344, duration: 51.736s, episode steps: 844, steps per second:  16, episode reward: 24.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.873 [0.000, 5.000],  loss: 0.016599, mae: 2.532241, mean_q: 3.049248, mean_eps: 0.050000
 1754973/2000000: episode: 2345, duration: 82.751s, episode steps: 1359, steps per second:  16, episode reward: 25.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.322 [0.000, 5.000],  loss: 0.016019, mae: 2.542236, mean_q: 3.061930, mean_eps: 0.050000
 1756180/2000000: episode: 2346, duration: 73.458s, episode steps: 1207, steps per second:  16, episode reward: 23.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.949 [0.000, 5.000],  loss: 0.016481, mae: 2.539551, mean_q: 3.057514, mean_eps: 0.050000
 1756666/2000000: episode: 2347, duration: 29.657s, episode steps: 486, steps per second:  16, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 1.858 [0.000, 5.000],  loss: 0.016419, mae: 2.538018, mean_q: 3.055435, mean_eps: 0.050000
 1757021/2000000: episode: 2348, duration: 21.738s, episode steps: 355, steps per second:  16, episode reward:  7.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.183 [0.000, 5.000],  loss: 0.017161, mae: 2.529888, mean_q: 3.045361, mean_eps: 0.050000
 1757715/2000000: episode: 2349, duration: 42.145s, episode steps: 694, steps per second:  16, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.571 [0.000, 5.000],  loss: 0.015821, mae: 2.557001, mean_q: 3.080734, mean_eps: 0.050000
 1758190/2000000: episode: 2350, duration: 29.363s, episode steps: 475, steps per second:  16, episode reward:  9.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 3.316 [0.000, 5.000],  loss: 0.017620, mae: 2.543613, mean_q: 3.062373, mean_eps: 0.050000
 1759214/2000000: episode: 2351, duration: 62.134s, episode steps: 1024, steps per second:  16, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.503 [0.000, 5.000],  loss: 0.016758, mae: 2.537580, mean_q: 3.055851, mean_eps: 0.050000
 1760390/2000000: episode: 2352, duration: 73.074s, episode steps: 1176, steps per second:  16, episode reward: 23.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.679 [0.000, 5.000],  loss: 0.015859, mae: 2.527413, mean_q: 3.043362, mean_eps: 0.050000
 1761209/2000000: episode: 2353, duration: 50.378s, episode steps: 819, steps per second:  16, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.684 [0.000, 5.000],  loss: 0.015979, mae: 2.554345, mean_q: 3.077354, mean_eps: 0.050000
 1761679/2000000: episode: 2354, duration: 28.790s, episode steps: 470, steps per second:  16, episode reward:  7.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.657 [0.000, 5.000],  loss: 0.016835, mae: 2.557354, mean_q: 3.079103, mean_eps: 0.050000
 1762288/2000000: episode: 2355, duration: 37.791s, episode steps: 609, steps per second:  16, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.885 [0.000, 5.000],  loss: 0.015755, mae: 2.530686, mean_q: 3.048142, mean_eps: 0.050000
 1763036/2000000: episode: 2356, duration: 46.179s, episode steps: 748, steps per second:  16, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.694 [0.000, 5.000],  loss: 0.016969, mae: 2.553850, mean_q: 3.074331, mean_eps: 0.050000
 1763686/2000000: episode: 2357, duration: 39.867s, episode steps: 650, steps per second:  16, episode reward: 16.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.597 [0.000, 5.000],  loss: 0.017587, mae: 2.534109, mean_q: 3.054384, mean_eps: 0.050000
 1764164/2000000: episode: 2358, duration: 29.395s, episode steps: 478, steps per second:  16, episode reward:  9.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 3.109 [0.000, 5.000],  loss: 0.018265, mae: 2.553569, mean_q: 3.074891, mean_eps: 0.050000
 1765148/2000000: episode: 2359, duration: 60.437s, episode steps: 984, steps per second:  16, episode reward: 16.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.382 [0.000, 5.000],  loss: 0.017194, mae: 2.545833, mean_q: 3.063969, mean_eps: 0.050000
 1765537/2000000: episode: 2360, duration: 23.928s, episode steps: 389, steps per second:  16, episode reward:  5.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.154 [0.000, 5.000],  loss: 0.017230, mae: 2.544082, mean_q: 3.062115, mean_eps: 0.050000
 1766627/2000000: episode: 2361, duration: 66.437s, episode steps: 1090, steps per second:  16, episode reward: 22.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.667 [0.000, 5.000],  loss: 0.015541, mae: 2.536375, mean_q: 3.054383, mean_eps: 0.050000
 1767367/2000000: episode: 2362, duration: 45.438s, episode steps: 740, steps per second:  16, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 3.301 [0.000, 5.000],  loss: 0.016941, mae: 2.544198, mean_q: 3.061980, mean_eps: 0.050000
 1767945/2000000: episode: 2363, duration: 35.400s, episode steps: 578, steps per second:  16, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.109 [0.000, 5.000],  loss: 0.016826, mae: 2.551887, mean_q: 3.072080, mean_eps: 0.050000
 1768964/2000000: episode: 2364, duration: 65.030s, episode steps: 1019, steps per second:  16, episode reward: 21.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.742 [0.000, 5.000],  loss: 0.017397, mae: 2.537206, mean_q: 3.054676, mean_eps: 0.050000
 1769873/2000000: episode: 2365, duration: 55.969s, episode steps: 909, steps per second:  16, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.088 [0.000, 5.000],  loss: 0.018615, mae: 2.552064, mean_q: 3.073474, mean_eps: 0.050000
 1770974/2000000: episode: 2366, duration: 67.305s, episode steps: 1101, steps per second:  16, episode reward: 21.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.441 [0.000, 5.000],  loss: 0.015694, mae: 2.538144, mean_q: 3.056749, mean_eps: 0.050000
 1771645/2000000: episode: 2367, duration: 41.261s, episode steps: 671, steps per second:  16, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.425 [0.000, 5.000],  loss: 0.014584, mae: 2.538319, mean_q: 3.056646, mean_eps: 0.050000
 1772688/2000000: episode: 2368, duration: 64.080s, episode steps: 1043, steps per second:  16, episode reward: 19.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 3.007 [0.000, 5.000],  loss: 0.015992, mae: 2.539989, mean_q: 3.058605, mean_eps: 0.050000
 1773515/2000000: episode: 2369, duration: 50.287s, episode steps: 827, steps per second:  16, episode reward: 18.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.254 [0.000, 5.000],  loss: 0.016306, mae: 2.542934, mean_q: 3.062821, mean_eps: 0.050000
 1774445/2000000: episode: 2370, duration: 56.843s, episode steps: 930, steps per second:  16, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.914 [0.000, 5.000],  loss: 0.015539, mae: 2.544963, mean_q: 3.063132, mean_eps: 0.050000
 1775336/2000000: episode: 2371, duration: 54.656s, episode steps: 891, steps per second:  16, episode reward: 12.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 1.945 [0.000, 5.000],  loss: 0.015812, mae: 2.539045, mean_q: 3.055052, mean_eps: 0.050000
 1775959/2000000: episode: 2372, duration: 38.198s, episode steps: 623, steps per second:  16, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.016556, mae: 2.548546, mean_q: 3.067449, mean_eps: 0.050000
 1776768/2000000: episode: 2373, duration: 49.938s, episode steps: 809, steps per second:  16, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.523 [0.000, 5.000],  loss: 0.017040, mae: 2.533217, mean_q: 3.049134, mean_eps: 0.050000
 1777576/2000000: episode: 2374, duration: 50.041s, episode steps: 808, steps per second:  16, episode reward: 12.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.613 [0.000, 5.000],  loss: 0.015805, mae: 2.542684, mean_q: 3.061401, mean_eps: 0.050000
 1778347/2000000: episode: 2375, duration: 47.013s, episode steps: 771, steps per second:  16, episode reward: 11.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.184 [0.000, 5.000],  loss: 0.018166, mae: 2.539495, mean_q: 3.056255, mean_eps: 0.050000
 1778999/2000000: episode: 2376, duration: 40.769s, episode steps: 652, steps per second:  16, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.980 [0.000, 5.000],  loss: 0.016749, mae: 2.534472, mean_q: 3.050552, mean_eps: 0.050000
 1779511/2000000: episode: 2377, duration: 31.375s, episode steps: 512, steps per second:  16, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.852 [0.000, 5.000],  loss: 0.016154, mae: 2.537924, mean_q: 3.055034, mean_eps: 0.050000
 1780094/2000000: episode: 2378, duration: 35.554s, episode steps: 583, steps per second:  16, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.453 [0.000, 5.000],  loss: 0.016640, mae: 2.554613, mean_q: 3.074547, mean_eps: 0.050000
 1780679/2000000: episode: 2379, duration: 35.823s, episode steps: 585, steps per second:  16, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.944 [0.000, 5.000],  loss: 0.015705, mae: 2.561167, mean_q: 3.083374, mean_eps: 0.050000
 1781386/2000000: episode: 2380, duration: 43.400s, episode steps: 707, steps per second:  16, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.593 [0.000, 5.000],  loss: 0.015364, mae: 2.553274, mean_q: 3.074468, mean_eps: 0.050000
 1782453/2000000: episode: 2381, duration: 65.083s, episode steps: 1067, steps per second:  16, episode reward: 24.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.724 [0.000, 5.000],  loss: 0.015408, mae: 2.542440, mean_q: 3.060846, mean_eps: 0.050000
 1783116/2000000: episode: 2382, duration: 40.405s, episode steps: 663, steps per second:  16, episode reward: 19.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.273 [0.000, 5.000],  loss: 0.016374, mae: 2.539124, mean_q: 3.057314, mean_eps: 0.050000
